change_id,pr_id,repo,pr_url,created_at,tool_evidence,manifest_file,package_name,new_spec,change_type,label_primary,primary_grade,label_confidence,evidence_source,adjudication_result
samstill/company_management_backend#1::requirements.txt::pillow::version_change,samstill/company_management_backend#1,samstill/company_management_backend,https://github.com/samstill/company_management_backend/pull/1,2026-05-29T07:51:41Z,aidev_agent:copilot,requirements.txt,pillow,==12.2.0,version_change,P3_DIRECT_KNOWN_VULNERABILITY,advisory_published_before_pr,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),P3_DIRECT_KNOWN_VULNERABILITY
tadashi0713/superset#1::requirements/development.txt::paramiko::version_change,tadashi0713/superset#1,tadashi0713/superset,https://github.com/tadashi0713/superset/pull/1,2026-06-01T05:18:53Z,aidev_agent:devin,requirements/development.txt,paramiko,==5.0.0,version_change,P3_DIRECT_KNOWN_VULNERABILITY,advisory_published_before_pr,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),P3_DIRECT_KNOWN_VULNERABILITY
heintztyler/superset-for-cog#9::requirements/base.txt::paramiko::version_change,heintztyler/superset-for-cog#9,heintztyler/superset-for-cog,https://github.com/heintztyler/superset-for-cog/pull/9,2026-06-05T23:54:17Z,aidev_agent:devin,requirements/base.txt,paramiko,==5.0.0,version_change,P3_DIRECT_KNOWN_VULNERABILITY,advisory_published_before_pr,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),P3_DIRECT_KNOWN_VULNERABILITY
heintztyler/superset-for-cog#9::requirements/development.txt::paramiko::version_change,heintztyler/superset-for-cog#9,heintztyler/superset-for-cog,https://github.com/heintztyler/superset-for-cog/pull/9,2026-06-05T23:54:17Z,aidev_agent:devin,requirements/development.txt,paramiko,==5.0.0,version_change,P3_DIRECT_KNOWN_VULNERABILITY,advisory_published_before_pr,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),P3_DIRECT_KNOWN_VULNERABILITY
Abhijit85/superset#47::requirements/base.txt::paramiko::version_change,Abhijit85/superset#47,Abhijit85/superset,https://github.com/Abhijit85/superset/pull/47,2026-06-07T17:43:25Z,aidev_agent:devin,requirements/base.txt,paramiko,==5.0.0,version_change,P3_DIRECT_KNOWN_VULNERABILITY,advisory_published_before_pr,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),P3_DIRECT_KNOWN_VULNERABILITY
Abhijit85/superset#47::requirements/development.txt::paramiko::version_change,Abhijit85/superset#47,Abhijit85/superset,https://github.com/Abhijit85/superset/pull/47,2026-06-07T17:43:25Z,aidev_agent:devin,requirements/development.txt,paramiko,==5.0.0,version_change,P3_DIRECT_KNOWN_VULNERABILITY,advisory_published_before_pr,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),P3_DIRECT_KNOWN_VULNERABILITY
ai4ai/superset#17::requirements/base.txt::paramiko::version_change,ai4ai/superset#17,ai4ai/superset,https://github.com/ai4ai/superset/pull/17,2026-06-07T18:02:25Z,aidev_agent:devin,requirements/base.txt,paramiko,==5.0.0,version_change,P3_DIRECT_KNOWN_VULNERABILITY,advisory_published_before_pr,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),P3_DIRECT_KNOWN_VULNERABILITY
ai4ai/superset#17::requirements/development.txt::paramiko::version_change,ai4ai/superset#17,ai4ai/superset,https://github.com/ai4ai/superset/pull/17,2026-06-07T18:02:25Z,aidev_agent:devin,requirements/development.txt,paramiko,==5.0.0,version_change,P3_DIRECT_KNOWN_VULNERABILITY,advisory_published_before_pr,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),P3_DIRECT_KNOWN_VULNERABILITY
blue-eagle/devin_take_home_project#19::requirements/base.txt::idna::version_change,blue-eagle/devin_take_home_project#19,blue-eagle/devin_take_home_project,https://github.com/blue-eagle/devin_take_home_project/pull/19,2026-05-21T07:52:21Z,aidev_agent:devin,requirements/base.txt,idna,==3.16,version_change,P2_INVALID_VERSION_SPEC,conditional_released_after_pr,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),
blue-eagle/devin_take_home_project#19::requirements/base.txt::paramiko::version_change,blue-eagle/devin_take_home_project#19,blue-eagle/devin_take_home_project,https://github.com/blue-eagle/devin_take_home_project/pull/19,2026-05-21T07:52:21Z,aidev_agent:devin,requirements/base.txt,paramiko,==5.0.0,version_change,P3_DIRECT_KNOWN_VULNERABILITY,advisory_published_before_pr,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),P3_DIRECT_KNOWN_VULNERABILITY
blue-eagle/devin_take_home_project#19::requirements/base.txt::pyjwt::version_change,blue-eagle/devin_take_home_project#19,blue-eagle/devin_take_home_project,https://github.com/blue-eagle/devin_take_home_project/pull/19,2026-05-21T07:52:21Z,aidev_agent:devin,requirements/base.txt,pyjwt,==2.13.0,version_change,P2_INVALID_VERSION_SPEC,conditional_released_after_pr,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),
blue-eagle/devin_take_home_project#19::requirements/development.txt::idna::version_change,blue-eagle/devin_take_home_project#19,blue-eagle/devin_take_home_project,https://github.com/blue-eagle/devin_take_home_project/pull/19,2026-05-21T07:52:21Z,aidev_agent:devin,requirements/development.txt,idna,==3.16,version_change,P2_INVALID_VERSION_SPEC,conditional_released_after_pr,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),
blue-eagle/devin_take_home_project#19::requirements/development.txt::paramiko::version_change,blue-eagle/devin_take_home_project#19,blue-eagle/devin_take_home_project,https://github.com/blue-eagle/devin_take_home_project/pull/19,2026-05-21T07:52:21Z,aidev_agent:devin,requirements/development.txt,paramiko,==5.0.0,version_change,P3_DIRECT_KNOWN_VULNERABILITY,advisory_published_before_pr,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),P3_DIRECT_KNOWN_VULNERABILITY
blue-eagle/devin_take_home_project#19::requirements/development.txt::pyjwt::version_change,blue-eagle/devin_take_home_project#19,blue-eagle/devin_take_home_project,https://github.com/blue-eagle/devin_take_home_project/pull/19,2026-05-21T07:52:21Z,aidev_agent:devin,requirements/development.txt,pyjwt,==2.13.0,version_change,P2_INVALID_VERSION_SPEC,conditional_released_after_pr,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),
vrnwal/superset#7::requirements/base.txt::cryptography::version_change,vrnwal/superset#7,vrnwal/superset,https://github.com/vrnwal/superset/pull/7,2026-05-26T01:39:43Z,aidev_agent:devin,requirements/base.txt,cryptography,==48.0.0,version_change,P3_DIRECT_KNOWN_VULNERABILITY,advisory_published_before_pr,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),P3_DIRECT_KNOWN_VULNERABILITY
vrnwal/superset#7::requirements/development.txt::cryptography::version_change,vrnwal/superset#7,vrnwal/superset,https://github.com/vrnwal/superset/pull/7,2026-05-26T01:39:43Z,aidev_agent:devin,requirements/development.txt,cryptography,==48.0.0,version_change,P3_DIRECT_KNOWN_VULNERABILITY,advisory_published_before_pr,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),P3_DIRECT_KNOWN_VULNERABILITY
vaniachow/superset#108::requirements/base.txt::paramiko::version_change,vaniachow/superset#108,vaniachow/superset,https://github.com/vaniachow/superset/pull/108,2026-05-20T17:48:28Z,aidev_agent:devin,requirements/base.txt,paramiko,==5.0.0,version_change,P3_DIRECT_KNOWN_VULNERABILITY,advisory_published_before_pr,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),P3_DIRECT_KNOWN_VULNERABILITY
vaniachow/superset#108::requirements/development.txt::paramiko::version_change,vaniachow/superset#108,vaniachow/superset,https://github.com/vaniachow/superset/pull/108,2026-05-20T17:48:28Z,aidev_agent:devin,requirements/development.txt,paramiko,==5.0.0,version_change,P3_DIRECT_KNOWN_VULNERABILITY,advisory_published_before_pr,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),P3_DIRECT_KNOWN_VULNERABILITY
minatoplanb/superset#10::requirements/base.txt::flask::version_change,minatoplanb/superset#10,minatoplanb/superset,https://github.com/minatoplanb/superset/pull/10,2026-06-08T10:05:21Z,aidev_agent:devin,requirements/base.txt,flask,==2.3.4,version_change,P2_INVALID_VERSION_SPEC,strong_absent_now,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),
minatoplanb/superset#10::requirements/development.txt::flask::version_change,minatoplanb/superset#10,minatoplanb/superset,https://github.com/minatoplanb/superset/pull/10,2026-06-08T10:05:21Z,aidev_agent:devin,requirements/development.txt,flask,==2.3.4,version_change,P2_INVALID_VERSION_SPEC,strong_absent_now,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),
annagibaeva/Superset--Devin#12::requirements/base.txt::cryptography::version_change,annagibaeva/Superset--Devin#12,annagibaeva/Superset--Devin,https://github.com/annagibaeva/Superset--Devin/pull/12,2026-06-03T15:18:24Z,aidev_agent:devin,requirements/base.txt,cryptography,==48.0.0,version_change,P3_DIRECT_KNOWN_VULNERABILITY,advisory_published_before_pr,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),P3_DIRECT_KNOWN_VULNERABILITY
annagibaeva/Superset--Devin#12::requirements/development.txt::cryptography::version_change,annagibaeva/Superset--Devin#12,annagibaeva/Superset--Devin,https://github.com/annagibaeva/Superset--Devin/pull/12,2026-06-03T15:18:24Z,aidev_agent:devin,requirements/development.txt,cryptography,==48.0.0,version_change,P3_DIRECT_KNOWN_VULNERABILITY,advisory_published_before_pr,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),P3_DIRECT_KNOWN_VULNERABILITY
leeadh/superset#19::requirements/base.txt::cryptography::version_change,leeadh/superset#19,leeadh/superset,https://github.com/leeadh/superset/pull/19,2026-05-20T07:00:36Z,aidev_agent:devin,requirements/base.txt,cryptography,==48.0.0,version_change,P3_DIRECT_KNOWN_VULNERABILITY,advisory_published_before_pr,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),P3_DIRECT_KNOWN_VULNERABILITY
leeadh/superset#19::requirements/development.txt::cryptography::version_change,leeadh/superset#19,leeadh/superset,https://github.com/leeadh/superset/pull/19,2026-05-20T07:00:36Z,aidev_agent:devin,requirements/development.txt,cryptography,==48.0.0,version_change,P3_DIRECT_KNOWN_VULNERABILITY,advisory_published_before_pr,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),P3_DIRECT_KNOWN_VULNERABILITY
Sahanawit/superset#5::requirements/base.txt::cryptography::version_change,Sahanawit/superset#5,Sahanawit/superset,https://github.com/Sahanawit/superset/pull/5,2026-06-03T22:32:59Z,aidev_agent:devin,requirements/base.txt,cryptography,==48.0.0,version_change,P3_DIRECT_KNOWN_VULNERABILITY,advisory_published_before_pr,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),P3_DIRECT_KNOWN_VULNERABILITY
Sahanawit/superset#5::requirements/development.txt::cryptography::version_change,Sahanawit/superset#5,Sahanawit/superset,https://github.com/Sahanawit/superset/pull/5,2026-06-03T22:32:59Z,aidev_agent:devin,requirements/development.txt,cryptography,==48.0.0,version_change,P3_DIRECT_KNOWN_VULNERABILITY,advisory_published_before_pr,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),P3_DIRECT_KNOWN_VULNERABILITY
LuaxY/superset#14::requirements/base.txt::cryptography::version_change,LuaxY/superset#14,LuaxY/superset,https://github.com/LuaxY/superset/pull/14,2026-06-04T07:00:40Z,aidev_agent:devin,requirements/base.txt,cryptography,==48.0.0,version_change,P3_DIRECT_KNOWN_VULNERABILITY,advisory_published_before_pr,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),P3_DIRECT_KNOWN_VULNERABILITY
LuaxY/superset#14::requirements/base.txt::paramiko::version_change,LuaxY/superset#14,LuaxY/superset,https://github.com/LuaxY/superset/pull/14,2026-06-04T07:00:40Z,aidev_agent:devin,requirements/base.txt,paramiko,==5.0.0,version_change,P3_DIRECT_KNOWN_VULNERABILITY,advisory_published_before_pr,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),P3_DIRECT_KNOWN_VULNERABILITY
LuaxY/superset#14::requirements/development.txt::cryptography::version_change,LuaxY/superset#14,LuaxY/superset,https://github.com/LuaxY/superset/pull/14,2026-06-04T07:00:40Z,aidev_agent:devin,requirements/development.txt,cryptography,==48.0.0,version_change,P3_DIRECT_KNOWN_VULNERABILITY,advisory_published_before_pr,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),P3_DIRECT_KNOWN_VULNERABILITY
LuaxY/superset#14::requirements/development.txt::paramiko::version_change,LuaxY/superset#14,LuaxY/superset,https://github.com/LuaxY/superset/pull/14,2026-06-04T07:00:40Z,aidev_agent:devin,requirements/development.txt,paramiko,==5.0.0,version_change,P3_DIRECT_KNOWN_VULNERABILITY,advisory_published_before_pr,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),P3_DIRECT_KNOWN_VULNERABILITY
Samikshapatil2511/schneider-aws-nyc-ass#1::requirements.txt::pyspark::add,Samikshapatil2511/schneider-aws-nyc-ass#1,Samikshapatil2511/schneider-aws-nyc-ass,https://github.com/Samikshapatil2511/schneider-aws-nyc-ass/pull/1,2026-06-11T16:34:59Z,aidev_agent:devin,requirements.txt,pyspark,==3.4.1,add,P3_DIRECT_KNOWN_VULNERABILITY,advisory_published_before_pr,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),
Samikshapatil2511/schneider-aws-nyc-ass#1::requirements.txt::pyarrow::add,Samikshapatil2511/schneider-aws-nyc-ass#1,Samikshapatil2511/schneider-aws-nyc-ass,https://github.com/Samikshapatil2511/schneider-aws-nyc-ass/pull/1,2026-06-11T16:34:59Z,aidev_agent:devin,requirements.txt,pyarrow,==14.0.2,add,P3_DIRECT_KNOWN_VULNERABILITY,advisory_published_before_pr,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),
Samikshapatil2511/schneider-aws-nyc-ass#1::requirements.txt::pytest::add,Samikshapatil2511/schneider-aws-nyc-ass#1,Samikshapatil2511/schneider-aws-nyc-ass,https://github.com/Samikshapatil2511/schneider-aws-nyc-ass/pull/1,2026-06-11T16:34:59Z,aidev_agent:devin,requirements.txt,pytest,==7.4.3,add,P3_DIRECT_KNOWN_VULNERABILITY,advisory_published_before_pr,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),
Samikshapatil2511/schneider-aws-nyc-ass#1::requirements.txt::python-dotenv::add,Samikshapatil2511/schneider-aws-nyc-ass#1,Samikshapatil2511/schneider-aws-nyc-ass,https://github.com/Samikshapatil2511/schneider-aws-nyc-ass/pull/1,2026-06-11T16:34:59Z,aidev_agent:devin,requirements.txt,python-dotenv,==1.0.0,add,P3_DIRECT_KNOWN_VULNERABILITY,advisory_published_before_pr,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),
Samikshapatil2511/schneider-aws-nyc-ass#1::requirements.txt::requests::add,Samikshapatil2511/schneider-aws-nyc-ass#1,Samikshapatil2511/schneider-aws-nyc-ass,https://github.com/Samikshapatil2511/schneider-aws-nyc-ass/pull/1,2026-06-11T16:34:59Z,aidev_agent:devin,requirements.txt,requests,==2.31.0,add,P3_DIRECT_KNOWN_VULNERABILITY,advisory_published_before_pr,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),
Samikshapatil2511/schneider-aws-nyc-ass#1::requirements.txt::black::add,Samikshapatil2511/schneider-aws-nyc-ass#1,Samikshapatil2511/schneider-aws-nyc-ass,https://github.com/Samikshapatil2511/schneider-aws-nyc-ass/pull/1,2026-06-11T16:34:59Z,aidev_agent:devin,requirements.txt,black,==23.11.0,add,P3_DIRECT_KNOWN_VULNERABILITY,advisory_published_before_pr,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),
Samikshapatil2511/schneider-aws-nyc-ass#4::requirements.txt::pyspark::add,Samikshapatil2511/schneider-aws-nyc-ass#4,Samikshapatil2511/schneider-aws-nyc-ass,https://github.com/Samikshapatil2511/schneider-aws-nyc-ass/pull/4,2026-06-11T16:40:38Z,aidev_agent:devin,requirements.txt,pyspark,==3.4.1,add,P3_DIRECT_KNOWN_VULNERABILITY,advisory_published_before_pr,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),
Samikshapatil2511/schneider-aws-nyc-ass#4::requirements.txt::pyarrow::add,Samikshapatil2511/schneider-aws-nyc-ass#4,Samikshapatil2511/schneider-aws-nyc-ass,https://github.com/Samikshapatil2511/schneider-aws-nyc-ass/pull/4,2026-06-11T16:40:38Z,aidev_agent:devin,requirements.txt,pyarrow,==14.0.2,add,P3_DIRECT_KNOWN_VULNERABILITY,advisory_published_before_pr,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),
Samikshapatil2511/schneider-aws-nyc-ass#4::requirements.txt::pytest::add,Samikshapatil2511/schneider-aws-nyc-ass#4,Samikshapatil2511/schneider-aws-nyc-ass,https://github.com/Samikshapatil2511/schneider-aws-nyc-ass/pull/4,2026-06-11T16:40:38Z,aidev_agent:devin,requirements.txt,pytest,==7.4.3,add,P3_DIRECT_KNOWN_VULNERABILITY,advisory_published_before_pr,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),
Samikshapatil2511/schneider-aws-nyc-ass#4::requirements.txt::python-dotenv::add,Samikshapatil2511/schneider-aws-nyc-ass#4,Samikshapatil2511/schneider-aws-nyc-ass,https://github.com/Samikshapatil2511/schneider-aws-nyc-ass/pull/4,2026-06-11T16:40:38Z,aidev_agent:devin,requirements.txt,python-dotenv,==1.0.0,add,P3_DIRECT_KNOWN_VULNERABILITY,advisory_published_before_pr,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),
Samikshapatil2511/schneider-aws-nyc-ass#4::requirements.txt::requests::add,Samikshapatil2511/schneider-aws-nyc-ass#4,Samikshapatil2511/schneider-aws-nyc-ass,https://github.com/Samikshapatil2511/schneider-aws-nyc-ass/pull/4,2026-06-11T16:40:38Z,aidev_agent:devin,requirements.txt,requests,==2.31.0,add,P3_DIRECT_KNOWN_VULNERABILITY,advisory_published_before_pr,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),
Samikshapatil2511/schneider-aws-nyc-ass#4::requirements.txt::black::add,Samikshapatil2511/schneider-aws-nyc-ass#4,Samikshapatil2511/schneider-aws-nyc-ass,https://github.com/Samikshapatil2511/schneider-aws-nyc-ass/pull/4,2026-06-11T16:40:38Z,aidev_agent:devin,requirements.txt,black,==23.11.0,add,P3_DIRECT_KNOWN_VULNERABILITY,advisory_published_before_pr,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),
Xandresx1/Automatizacion-De-Reportes-Python-Flask#2::requirements.txt::pillow::version_change,Xandresx1/Automatizacion-De-Reportes-Python-Flask#2,Xandresx1/Automatizacion-De-Reportes-Python-Flask,https://github.com/Xandresx1/Automatizacion-De-Reportes-Python-Flask/pull/2,2026-06-04T15:33:20Z,aidev_agent:devin,requirements.txt,Pillow,==12.2.0,version_change,P3_DIRECT_KNOWN_VULNERABILITY,advisory_published_before_pr,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),P3_DIRECT_KNOWN_VULNERABILITY
COG-GTM/USArmy-ARL-Active-Defense-Framework#3::requirements.txt::ipy::add,COG-GTM/USArmy-ARL-Active-Defense-Framework#3,COG-GTM/USArmy-ARL-Active-Defense-Framework,https://github.com/COG-GTM/USArmy-ARL-Active-Defense-Framework/pull/3,2026-04-30T17:04:36Z,aidev_agent:devin,requirements.txt,IPy,==1.1,add,P2_INVALID_VERSION_SPEC,strong_absent_now,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),P2_INVALID_VERSION_SPEC
coutcastt/TCGA#1::requirements-lock.txt::aiohttp::add,coutcastt/TCGA#1,coutcastt/TCGA,https://github.com/coutcastt/TCGA/pull/1,2026-05-19T13:41:55Z,aidev_agent:devin,requirements-lock.txt,aiohttp,==3.11.16,add,P3_DIRECT_KNOWN_VULNERABILITY,advisory_published_before_pr,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),
coutcastt/TCGA#1::requirements-lock.txt::pillow::add,coutcastt/TCGA#1,coutcastt/TCGA,https://github.com/coutcastt/TCGA/pull/1,2026-05-19T13:41:55Z,aidev_agent:devin,requirements-lock.txt,pillow,==12.1.1,add,P3_DIRECT_KNOWN_VULNERABILITY,advisory_published_before_pr,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),
harryroger798/Test#108::wpvault/requirements.txt::jinja2::add,harryroger798/Test#108,harryroger798/Test,https://github.com/harryroger798/Test/pull/108,2026-02-18T09:06:43Z,aidev_agent:devin,wpvault/requirements.txt,jinja2,==3.1.5,add,P3_DIRECT_KNOWN_VULNERABILITY,advisory_published_before_pr,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),
harryroger798/Test#108::wpvault/requirements.txt::requests::add,harryroger798/Test#108,harryroger798/Test,https://github.com/harryroger798/Test/pull/108,2026-02-18T09:06:43Z,aidev_agent:devin,wpvault/requirements.txt,requests,==2.32.3,add,P3_DIRECT_KNOWN_VULNERABILITY,advisory_published_before_pr,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),
MarcusFunt/Local-AI-API#1::requirements.txt::python-dotenv::add,MarcusFunt/Local-AI-API#1,MarcusFunt/Local-AI-API,https://github.com/MarcusFunt/Local-AI-API/pull/1,2026-05-18T17:39:36Z,aidev_agent:aider,requirements.txt,python-dotenv,==1.0.1,add,P3_DIRECT_KNOWN_VULNERABILITY,advisory_published_before_pr,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),
MarcusFunt/Local-AI-API#1::requirements.txt::pytest::add,MarcusFunt/Local-AI-API#1,MarcusFunt/Local-AI-API,https://github.com/MarcusFunt/Local-AI-API/pull/1,2026-05-18T17:39:36Z,aidev_agent:aider,requirements.txt,pytest,==8.3.3,add,P3_DIRECT_KNOWN_VULNERABILITY,advisory_published_before_pr,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),
cicero-im/open-webui-2#38::pipelines/requirements-openwebui-pipelines.txt::requests::add,cicero-im/open-webui-2#38,cicero-im/open-webui-2,https://github.com/cicero-im/open-webui-2/pull/38,2025-03-28T09:32:55Z,aidev_agent:aider,pipelines/requirements-openwebui-pipelines.txt,requests,==2.32.4,add,P2_INVALID_VERSION_SPEC,conditional_released_after_pr,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),
cicero-im/open-webui-2#38::pipelines/requirements-openwebui-pipelines.txt::openai::add,cicero-im/open-webui-2#38,cicero-im/open-webui-2,https://github.com/cicero-im/open-webui-2/pull/38,2025-03-28T09:32:55Z,aidev_agent:aider,pipelines/requirements-openwebui-pipelines.txt,openai,==1.87.0,add,P2_INVALID_VERSION_SPEC,conditional_released_after_pr,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),
JasonDoug/Trendit#17::backend/requirements.txt::pyjwt::add,JasonDoug/Trendit#17,JasonDoug/Trendit,https://github.com/JasonDoug/Trendit/pull/17,2025-09-01T02:10:07Z,aidev_agent:aider,backend/requirements.txt,PyJWT,==2.9.0,add,P3_DIRECT_KNOWN_VULNERABILITY,advisory_published_before_pr,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),
JasonDoug/Trendit#17::backend/requirements.txt::python-multipart::add,JasonDoug/Trendit#17,JasonDoug/Trendit,https://github.com/JasonDoug/Trendit/pull/17,2025-09-01T02:10:07Z,aidev_agent:aider,backend/requirements.txt,python-multipart,==0.0.9,add,P3_DIRECT_KNOWN_VULNERABILITY,advisory_published_before_pr,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),
jag-k/pydantic-settings-export#22::pyproject.toml::text-region-parser::add,jag-k/pydantic-settings-export#22,jag-k/pydantic-settings-export,https://github.com/jag-k/pydantic-settings-export/pull/22,2025-01-25T02:56:14Z,aidev_agent:aider,pyproject.toml,text-region-parser,>=0.1.1,add,P1_NONEXISTENT_PACKAGE,high_created_after_pr,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),
bacalhau-project/andaime#22::requirements.txt::aider-chat::version_change,bacalhau-project/andaime#22,bacalhau-project/andaime,https://github.com/bacalhau-project/andaime/pull/22,2024-11-25T02:19:07Z,aidev_agent:aider,requirements.txt,aider-chat,==0.65.0,version_change,P2_INVALID_VERSION_SPEC,conditional_released_after_pr,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),
bacalhau-project/andaime#22::requirements.txt::grep-ast::version_change,bacalhau-project/andaime#22,bacalhau-project/andaime,https://github.com/bacalhau-project/andaime/pull/22,2024-11-25T02:19:07Z,aidev_agent:aider,requirements.txt,grep-ast,==0.4.0,version_change,P2_INVALID_VERSION_SPEC,conditional_released_after_pr,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),
bacalhau-project/andaime#22::requirements.txt::litellm::version_change,bacalhau-project/andaime#22,bacalhau-project/andaime,https://github.com/bacalhau-project/andaime/pull/22,2024-11-25T02:19:07Z,aidev_agent:aider,requirements.txt,litellm,==1.52.16,version_change,P2_INVALID_VERSION_SPEC,conditional_released_after_pr,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),
bacalhau-project/andaime#22::requirements.txt::openai::version_change,bacalhau-project/andaime#22,bacalhau-project/andaime,https://github.com/bacalhau-project/andaime/pull/22,2024-11-25T02:19:07Z,aidev_agent:aider,requirements.txt,openai,==1.55.1,version_change,P2_INVALID_VERSION_SPEC,conditional_released_after_pr,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),
bacalhau-project/andaime#22::requirements.txt::posthog::add,bacalhau-project/andaime#22,bacalhau-project/andaime,https://github.com/bacalhau-project/andaime/pull/22,2024-11-25T02:19:07Z,aidev_agent:aider,requirements.txt,posthog,==3.7.3,add,P2_INVALID_VERSION_SPEC,conditional_released_after_pr,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),
bacalhau-project/andaime#22::requirements.txt::pydantic::version_change,bacalhau-project/andaime#22,bacalhau-project/andaime,https://github.com/bacalhau-project/andaime/pull/22,2024-11-25T02:19:07Z,aidev_agent:aider,requirements.txt,pydantic,==2.10.2,version_change,P2_INVALID_VERSION_SPEC,conditional_released_after_pr,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),
unitaryai/osmia#4::examples/plugins/example-jira-python/pyproject.toml::osmia-plugin-sdk::add,unitaryai/osmia#4,unitaryai/osmia,https://github.com/unitaryai/osmia/pull/4,2026-03-10T16:43:18Z,aidev_agent:aider,examples/plugins/example-jira-python/pyproject.toml,osmia-plugin-sdk,>=0.1.0,add,P1_NONEXISTENT_PACKAGE,medium_404_now,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),
bb-connor/arc#669::sdks/python/chio-langgraph/pyproject.toml::chio-adapter-base::add,bb-connor/arc#669,bb-connor/arc,https://github.com/bb-connor/arc/pull/669,2026-05-12T14:11:02Z,aidev_agent:cursor,sdks/python/chio-langgraph/pyproject.toml,chio-adapter-base,">=0.1.0,<0.2",add,P1_NONEXISTENT_PACKAGE,medium_404_now,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),
bb-connor/arc#667::sdks/python/chio-ray/pyproject.toml::chio-adapter-base::add,bb-connor/arc#667,bb-connor/arc,https://github.com/bb-connor/arc/pull/667,2026-05-12T14:09:33Z,aidev_agent:cursor,sdks/python/chio-ray/pyproject.toml,chio-adapter-base,">=0.1.1,<0.2",add,P1_NONEXISTENT_PACKAGE,medium_404_now,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),
